市,年份,供地面积_公顷,成交价格_万元,平均价格_万元每公顷,制造业_总面积,制造业_总价值,制造业_平均价格,制造业_占比,房地产业_总面积,房地产业_总价值,房地产业_平均价格,房地产业_占比,高科技产业_总面积,高科技产业_总价值,高科技产业_平均价格,高科技产业_占比,生产性服务业_总面积,生产性服务业_总价值,生产性服务业_平均价格,生产性服务业_占比,消费性服务业_总面积,消费性服务业_总价值,消费性服务业_平均价格,消费性服务业_占比,第二产业_总面积,第二产业_总价值,第二产业_平均价格,第二产业_占比,第三产业_总面积,第三产业_总价值,第三产业_平均价格,第三产业_占比,土地来源_新增建设用地,土地来源_新增建设用地(来自存量库),土地来源_现有建设用地,供地方式_作价出资或入股,供地方式_划拨,供地方式_协议出让,供地方式_拍卖出让,供地方式_招标出让,供地方式_挂牌出让,供地方式_授权经营,供地方式_租赁,供地方式_价格_划拨,供地方式_价格_挂牌出让,供地方式_价格_拍卖出让,供地方式_价格_协议出让,供地方式_价格_租赁,供地方式_价格_招标出让,供地方式_价格_作价出资或入股,供地方式_价格_授权经营,供地方式_价格_nan
宝鸡,2015,64.5026,12198.247800000001,189.11,29.749499999999998,5544.8564,186.38,0.4612,0.0,0.0,0.0,0.0,2.2226,482.0,216.86,0.0345,0.0,0.0,0.0,0.0,1.8463,446.0817,241.61,0.0286,34.2587,6426.0794,187.58,0.5311,29.334400000000002,5374.1684000000005,183.2,0.4548,62.1004,2.4022,0.0,0.0,17.6881,0.0,0.0,0.0,46.8145,0.0,0.0,156.78049083847333,201.32862254216107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2016,54.5528,11352.057,208.09,17.1935,3447.6000000000004,200.52,0.3152,4.559,1728.7,379.18,0.0836,0.0,0.0,0.0,0.0,3.3969,734.25,216.15,0.0623,12.7844,2299.5029,179.87,0.2343,18.7236,3936.8,210.26,0.3432,33.4226,7110.5801,212.75,0.6127,54.5528,0.0,0.0,0.0,26.2812,0.0,0.0,0.0,28.2716,0.0,0.0,170.79535942042222,242.76482406372475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2017,25.9738,3495.6311,134.58,1.8509,412.18,222.69,0.0713,1.1853,877.0,739.9,0.0456,0.3114,60.55,194.44,0.012,0.0,0.0,0.0,0.0,1.0119,205.4157,203.0,0.039,3.6912000000000003,950.78,257.58,0.1421,21.4371,2364.8511,110.32,0.8253,24.788500000000003,0.0,1.1853,0.0,19.9404,0.0,0.0,0.0,6.0334,0.0,0.0,71.5783585083549,342.8133390791262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2018,24.0,4026.8149,167.78,9.3374,1898.0,203.27,0.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8632,1625.8699999999997,277.3,0.2443,0.9004,124.7449,138.54,0.0375,9.3374,1898.0,203.27,0.3891,14.136,2029.6148999999996,143.58,0.589,23.099600000000002,0.9004,0.0,0.0,6.9584,0.0,0.0,0.0,17.0416,0.0,0.0,17.927239020464473,228.9732184771383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2019,86.3204,19765.613699999998,228.98,62.20570000000001,11779.125,189.36,0.7206,9.3675,4716.0,503.44,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416,236.0,534.42,0.0051,63.633700000000005,12162.975,191.14,0.7372,22.38,7543.6386999999995,337.07,0.2593,85.203,1.101,0.0164,0.0,1.3057,0.0,0.0,0.0,85.0147,0.0,0.0,146.46450179980087,230.2469455282439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2020,138.2777,38448.741,278.05,63.40599999999999,12898.537,203.43,0.4585,22.6937,23749.16,1046.51,0.1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6944,446.43,263.47,0.0123,64.606,13338.537,206.46,0.4672,67.2508,25067.204,372.74,0.4863,125.2405,0.0,13.037199999999999,0.0,49.6565,0.0,0.0,0.0,88.6212,0.0,0.0,17.42055924199249,424.09374957685066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2021,210.4063,88766.34,421.88,60.52370000000001,14844.0,245.26,0.2877,50.7677,50941.0,1003.41,0.2413,0.0,0.0,0.0,0.0,61.84460000000001,14184.34,229.35,0.2939,12.747100000000001,4286.0,336.23,0.0606,70.58640000000001,17220.0,243.96,0.3355,131.96020000000001,69411.34,526.0,0.6272,175.7464,0.0,34.6599,0.0,26.1064,0.0,0.0,0.0,184.2999,0.0,0.0,0.0,481.6407388175468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝鸡,2022,110.185,52922.8415,480.31,62.9655,0.0,0.0,0.5715,11.7975,0.0,0.0,0.1071,0.0,0.0,0.0,0.0,21.9951,0.0,0.0,0.1996,9.8199,0.0,0.0,0.0891,63.4095,0.0,0.0,0.5755,46.7755,0.0,0.0,0.4245,108.5926,0.0,1.5924,0.0,2.5532,0.0,0.0,0.0,107.6318,0.0,0.0,219.45460598464675,486.49683457862824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
咸阳,2008,104.2346,20607.211,197.7,20.041000000000004,0.0,0.0,0.1923,8.5223,0.0,0.0,0.0818,0.6805,0.0,0.0,0.0065,0.6805,0.0,0.0,0.0065,19.6027,0.0,0.0,0.1881,20.041000000000004,0.0,0.0,0.1923,28.8055,0.0,0.0,0.2764,38.0702,36.6667,29.497700000000002,0.0,0.0,22.0834,5.6965,0.0,76.4547,0.0,0.0,16.66368896644053,129.69724239649076,260.3656278949893,-433.00148533986066,0.0,0.0,0.0,0.0,0.0
咸阳,2009,78.8828,22858.8501,289.78,31.681099999999997,4370.026800000001,137.94,0.4016,24.0248,15141.1308,630.23,0.3046,0.0,0.0,0.0,0.0,0.8812,126.8928,144.0,0.0112,15.9953,2163.8595,135.28,0.2028,33.577099999999994,4703.7263,140.09,0.4257,43.3617,17875.1875,412.23,0.5497,43.3377,5.3338,30.2113,0.0,0.0,18.4557,9.5344,0.0,50.8927,0.0,0.0,28.244849671740667,189.18055099519552,265.01501410740457,-332.1014557427261,0.0,0.0,0.0,0.0,0.0
咸阳,2010,16.3624,2356.1829,144.0,16.3624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.6997,0.0,6.6627,0.0,0.0,0.0,0.0,0.0,16.3624,0.0,0.0,39.82601037704444,248.66385959390027,269.66440031981983,-231.20142614559154,0.0,0.0,0.0,0.0,0.0
咸阳,2011,96.4732,41499.0709,430.16,38.8975,5654.6463,145.37,0.4032,33.4013,33043.5033,989.29,0.3462,0.0,0.0,0.0,0.0,8.2106,1120.4715,136.47,0.0851,4.6245,660.2024,142.76,0.0479,42.8975,6230.6492,145.25,0.4447,50.4907,34824.1772,689.71,0.5234,88.7488,0.0,7.7244,0.0,15.883700000000001,0.0,0.0,0.0,80.5895,0.0,0.0,74.83772672614062,500.1938329434976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
咸阳,2012,183.6272,47550.863900000004,258.95,64.9712,10595.009100000001,163.07,0.3538,14.8883,13944.85,936.63,0.0811,0.8869,322.8819,364.06,0.0048,50.8387,6101.7373,120.02,0.2769,15.2365,4329.6969,284.17,0.083,68.2291,10985.959600000002,161.02,0.3716,115.3981,36564.9043,316.86,0.6284,156.8415,0.0,26.7857,0.0,96.5801,5.478999999999999,0.0,0.0,81.5681,0.0,0.0,186.03703557979335,354.32885282359155,0.0,124.37618178499727,0.0,0.0,0.0,0.0,0.0
咸阳,2013,119.5895,25681.6406,214.75,87.6587,0.0,0.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1263,0.0,0.0,0.1181,89.06689999999999,0.0,0.0,0.7448,20.099200000000003,0.0,0.0,0.1681,109.6426,0.0,9.9469,0.0,0.0,0.199,0.0,0.0,119.3905,0.0,0.0,74.56949249294485,427.11378539,283.61255895706563,71.49866264584125,0.0,0.0,0.0,0.0,0.0
咸阳,2014,469.4316,58343.969900000004,124.29,35.981,5255.3601,146.06,0.0766,174.1686,24541.6633,140.91,0.371,0.0,0.0,0.0,0.0,117.46499999999999,13984.5809,119.05,0.2502,58.389,6112.1365,104.68,0.1244,40.3169,5919.6176000000005,146.83,0.0859,412.8767000000001,50154.22520000001,121.48,0.8795,460.7619,0.0,8.669699999999999,0.0,369.1767,0.7960999999999999,0.0,0.0,99.4588,0.0,0.0,66.08390941248459,339.86282661765483,0.0,182.11455847255374,0.0,0.0,0.0,0.0,0.0
咸阳,2015,323.8799,59735.0775,184.44,30.1244,7089.472,235.34,0.093,56.212500000000006,41212.7436,733.16,0.1736,0.0,0.0,0.0,0.0,93.15760000000002,3580.3895,38.43,0.2876,95.2623,1690.5212999999999,17.75,0.2941,31.4056,7601.472,242.04,0.097,292.41630000000004,52133.6055,178.29,0.9029,291.4012,12.4236,20.0551,0.0,240.0631,2.9856000000000003,0.0,0.0,80.8312,0.0,0.0,32.50648142092642,629.8071883134236,0.0,342.7786709539121,0.0,0.0,0.0,0.0,0.0
咸阳,2016,457.7524,105786.8183,231.1,41.5559,0.0,0.0,0.0908,100.8063,0.0,0.0,0.2202,0.0,0.0,0.0,0.0,230.422,0.0,0.0,0.5034,60.7792,0.0,0.0,0.1328,41.5559,0.0,0.0,0.0908,397.1595,0.0,0.0,0.8676,443.6401,2.9169,11.195400000000001,0.0,262.1613,35.6656,0.0,0.0,159.9255,0.0,0.0,41.577456321737806,556.3721157664037,0.0,165.67026770894083,0.0,0.0,0.0,0.0,0.0
咸阳,2017,132.3803,70525.8625,532.75,39.404900000000005,0.0,0.0,0.2977,22.9333,0.0,0.0,0.1732,3.0667,0.0,0.0,0.0232,22.527499999999996,0.0,0.0,0.1702,6.167700000000001,0.0,0.0,0.0466,45.002300000000005,0.0,0.0,0.3399,83.9742,0.0,0.0,0.6343,113.6023,7.0051,11.7729,0.0,47.9544,5.6579,8.9333,0.0,69.8347,0.0,0.0,0.0,574.8055923487894,3315.01236944914,136.17886494989307,0.0,0.0,0.0,0.0,0.0
咸阳,2018,271.985,126858.9906,466.42,36.6304,0.0,0.0,0.1347,54.0322,0.0,0.0,0.1987,0.0,0.0,0.0,0.0,74.47169999999998,0.0,0.0,0.2738,45.4134,0.0,0.0,0.167,39.6304,0.0,0.0,0.1457,225.2731,0.0,0.0,0.8283,227.009,2.3352,42.6408,0.0,108.2993,0.0,0.0,0.0,163.6857,0.0,0.0,164.1548874277119,666.405991482457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
咸阳,2019,139.8788,88581.5052,633.27,37.5577,0.0,0.0,0.2685,23.6945,0.0,0.0,0.1694,10.161900000000001,0.0,0.0,0.0726,4.8210999999999995,0.0,0.0,0.0345,38.68300000000001,0.0,0.0,0.2765,37.5577,0.0,0.0,0.2685,96.97359999999999,0.0,0.0,0.6933,123.7505,5.7633,10.365,0.0,52.6365,12.261600000000001,0.0,0.0,74.9807,0.0,0.0,116.74076353860914,977.7724134343904,0.0,743.9991518235792,0.0,0.0,0.0,0.0,0.0
咸阳,2020,200.1228,97499.662,487.2,69.7333,29737.3275,426.44,0.3485,62.0492,18239.89,293.96,0.3101,8.0206,1443.6992,180.0,0.0401,8.0206,1443.6992,180.0,0.0401,29.954800000000002,42673.8564,1424.61,0.1497,69.7333,29737.3275,426.44,0.3485,126.3895,67042.3345,530.44,0.6316,193.09890000000001,0.0,7.023899999999999,0.0,88.94510000000001,28.4277,0.0,0.0,82.75,0.0,0.0,176.59025736100133,473.1283081570997,0.0,1499.9967074367603,0.0,0.0,0.0,0.0,0.0
咸阳,2021,287.3312,143958.7714,501.02,56.1725,0.0,0.0,0.1955,21.5387,0.0,0.0,0.075,11.037,0.0,0.0,0.0384,23.6799,0.0,0.0,0.0824,53.2378,0.0,0.0,0.1853,65.5058,0.0,0.0,0.228,210.8307,0.0,0.0,0.7338,259.5917,13.998,13.7415,0.0,123.2126,34.2421,0.0,0.0,129.8765,0.0,0.0,220.31412615268243,649.5848232744185,0.0,947.5905916985231,0.0,0.0,0.0,0.0,0.0
咸阳,2022,170.0767,142309.5097,836.74,4.9894,0.0,0.0,0.0293,40.7901,0.0,0.0,0.2398,9.1467,0.0,0.0,0.0538,46.5414,0.0,0.0,0.2736,58.0416,0.0,0.0,0.3413,5.7429,0.0,0.0,0.0338,164.3338,0.0,0.0,0.9662,166.7967,0.0,3.28,0.0,80.5213,13.609100000000002,0.0,0.0,75.9463,0.0,0.0,227.83052310382473,1474.288655273529,0.0,881.5815373536823,0.0,0.0,0.0,0.0,0.0
渭南,2008,11.832,1207.65,102.07,4.415,0.0,0.0,0.3731,2.564,0.0,0.0,0.2167,3.356,0.0,0.0,0.2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415,0.0,0.0,0.3731,5.92,0.0,0.0,0.5003,0.0,11.832,0.0,0.0,0.0,0.0,0.0,2.564,9.268,0.0,0.0,159.23726728415204,124.56917429070745,-13.77491503181409,-25.47430753608569,0.0,26.705370101592962,0.0,0.0,0.0
渭南,2009,63.0784,8605.23,136.42,37.4184,0.0,0.0,0.5932,7.6141000000000005,0.0,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784,0.0,0.0,0.0123,37.4184,0.0,0.0,0.5932,8.392500000000002,0.0,0.0,0.133,18.5076,44.5708,0.0,0.0,0.6391,0.0,0.0,0.0,62.4393,0.0,0.0,172.3830386480989,136.05309476563636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2010,129.9812,18956.6363,145.84,8.7077,0.0,0.0,0.067,17.3001,0.0,0.0,0.1331,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0041,0.9213,0.0,0.0,0.0071,10.001000000000001,0.0,0.0,0.0769,21.9873,0.0,0.0,0.1692,113.36370000000001,15.9916,0.6259,0.0,1.2933,0.0,0.0,0.53,128.15789999999998,0.0,0.0,120.23219670610068,146.26597345930296,0.0,0.0,0.0,105.66037735849056,0.0,0.0,0.0
渭南,2011,19.8013,9190.095,464.12,3.4019,0.0,0.0,0.1718,11.4345,0.0,0.0,0.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2912,0.0,0.0,0.1662,4.4237,0.0,0.0,0.2234,15.3776,0.0,0.0,0.7766,19.290399999999998,0.5109,0.0,0.0,1.1628,0.0,0.0,0.0,18.6385,0.0,0.0,158.3204334365325,483.1933900260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2012,126.284,24056.339,190.49,111.3432,0.0,0.0,0.8817,9.1174,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.5297,0.0,0.0,0.0042,0.0891,0.0,0.0,0.0007,111.3432,0.0,0.0,0.8817,12.484200000000001,0.0,0.0,0.0989,125.4363,0.0,0.8476999999999999,0.0,2.4566,0.0,0.0,0.0,123.8274,0.0,0.0,165.0,190.99973026971415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2013,588.273,50419.763399999996,85.71,14.5384,2053.9120000000003,141.27,0.0247,41.2416,19719.241,478.14,0.0701,0.0,0.0,0.0,0.0,500.9175,23090.727399999996,46.1,0.8515,0.0,0.0,0.0,0.0,16.7403,2326.3502000000003,138.97,0.0285,555.3931999999999,45660.0784,82.21,0.9441,574.0728,0.0,14.200199999999999,0.0,506.6209,0.0,0.0,0.0,81.6521,0.0,0.0,49.006782783734344,313.4261458064152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2014,38.423500000000004,10965.4,285.38,5.4773000000000005,891.0,162.67,0.1426,14.4547,6370.0,440.69,0.3762,0.0,0.0,0.0,0.0,1.2132,753.0,620.67,0.0316,0.6964999999999999,222.0,318.74,0.0181,6.6738,1095.0,164.07,0.1737,28.612300000000005,9329.3,326.06,0.7447,37.6723,0.0,0.7512,0.0,9.2707,0.0,0.0,0.0,29.1528,0.0,0.0,70.0378612186782,353.8630937680086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2015,232.00799999999998,16804.0,72.43,20.107100000000003,0.0,0.0,0.0867,8.479800000000001,0.0,0.0,0.0365,3.8243,0.0,0.0,0.0165,110.22139999999999,0.0,0.0,0.4751,26.7032,0.0,0.0,0.1151,25.946500000000004,0.0,0.0,0.1118,152.82519999999997,0.0,0.0,0.6587,232.00799999999998,0.0,0.0,0.0,134.1207,0.0,0.1487,0.0,97.73859999999999,0.0,0.0,7.65728183643539,161.2668894377452,100.87424344317418,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2016,200.0444,8240.0107,41.19,9.4104,1662.0,176.61,0.047,8.0312,2096.8707,261.09,0.0401,0.0,0.0,0.0,0.0,152.0337,556.0,3.66,0.76,9.5593,1778.39,186.04,0.0478,24.9418,3137.16,125.78,0.1247,174.10280000000003,5064.2607,29.09,0.8703,186.5197,0.0,13.524700000000001,0.0,154.3006,20.3433,0.0,0.0,25.4005,0.0,0.0,0.5362953870561747,245.9447648668333,0.0,93.89528739191773,0.0,0.0,0.0,0.0,0.0
渭南,2017,131.6553,3654.02,27.75,8.1713,961.0,117.61,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0602,0.0,0.0,0.5321,9.037799999999999,1547.4,171.21,0.0686,11.5525,1653.0,143.09,0.0877,119.42569999999998,1850.4,15.49,0.9071,128.7856,2.1926,0.6771,0.0,117.42079999999999,0.6771,0.0,0.0,13.557400000000001,0.0,0.0,11.653812612416202,157.47857258766427,0.0,222.4486781863831,0.0,0.0,0.0,0.0,0.0
渭南,2018,89.9773,18025.0,200.33,5.769,0.0,0.0,0.0641,25.0062,0.0,0.0,0.2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673000000000002,0.0,0.0,0.3076,21.4402,0.0,0.0,0.2383,68.5371,0.0,0.0,0.7617,89.9773,0.0,0.0,0.0,50.648,0.0,0.0,0.0,39.329299999999996,0.0,0.0,0.0,458.3097080293827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2019,63.3111,37490.0,592.16,0.0,0.0,0.0,0.0,44.4028,33872.0,762.83,0.7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3738,2138.0,187.98,0.1796,0.0,0.0,0.0,0.0,57.5804,36010.0,625.39,0.9095,63.3111,0.0,0.0,0.0,6.2777,0.0,0.0,0.0,57.0334,0.0,0.0,0.0,657.3341235135903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
渭南,2020,172.1925,85434.7389,496.16,9.051300000000001,2756.0,304.49,0.0526,58.7734,62805.0,1068.6,0.3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0119,4931.860000000001,117.39,0.244,16.631600000000002,4256.0,255.9,0.0966,122.0565,77912.7389,638.33,0.7088,170.8332,0.0,1.3593,0.0,34.1903,1.3593,0.0,0.0,136.6429,0.0,0.0,9.238845520513127,621.5544312950033,0.0,138.20348708894286,0.0,0.0,0.0,0.0,0.0
渭南,2021,219.0858,58253.941399999996,265.9,26.191699999999997,6291.0,240.19,0.1195,77.392,41738.0143,539.31,0.3532,0.1558,0.0,0.0,0.0007,26.8017,4946.0,184.54,0.1223,35.6312,2951.3471,82.83,0.1626,26.360999999999997,6372.0,241.72,0.1203,184.29979999999998,49635.3614,269.32,0.8412,198.3565,19.0784,1.6509,0.0,117.6275,7.1384,1.1502,0.0,93.1697,0.0,0.0,20.471524941021443,579.5017049534343,206.0511215440793,226.51113694945644,0.0,0.0,0.0,0.0,0.0
渭南,2022,144.0362,17578.7,122.04,5.2780000000000005,1800.0,341.04,0.0366,16.8813,3593.0,212.84,0.1172,0.0,0.0,0.0,0.0,21.476499999999998,5226.0,243.34,0.1491,39.5915,4912.7,124.08,0.2749,5.897400000000001,2011.0,341.0,0.0409,132.0583,13731.7,103.98,0.9168,138.962,3.2323,1.8419,0.0,108.13759999999999,0.0,0.0,0.0,35.8986,0.0,0.0,0.19142277986565265,489.0998534761801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
延安,2008,25.123299999999997,778.6694,30.99,0.4516,47.6525,105.52,0.018,11.3781,32.9845,2.9,0.4529,0.0,0.0,0.0,0.0,0.1518,185.8482,1224.3,0.006,0.0534,0.0,0.0,0.0021,12.0422,519.7637,43.16,0.4793,11.6565,218.8327,18.77,0.464,9.6141,11.2648,4.2444,0.0,21.0055,4.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.09840205935208,0.0,0.0,0.0,0.0,0.0
延安,2009,302.08610000000004,14147.8838,46.83,0.0,0.0,0.0,0.0,61.3528,0.0,0.0,0.2031,0.0,0.0,0.0,0.0,192.9977,0.0,0.0,0.6389,35.8698,0.0,0.0,0.1187,10.674000000000001,0.0,0.0,0.0353,291.41209999999995,0.0,0.0,0.9647,53.587,243.73780000000002,4.7613,0.0,287.1315,4.073,0.723,0.0,10.158600000000002,0.0,0.0,0.0,253.6097493749138,15463.347164591978,96.13645961207955,0.0,0.0,0.0,0.0,0.0
延安,2010,77.0207,6259.3428,81.27,8.8439,2835.0,320.56,0.1148,7.5613,1788.8379,236.58,0.0982,0.0,0.0,0.0,0.0,5.5271,1522.0,275.37,0.0718,51.10719999999999,93.5957,1.83,0.6636,12.1046,2854.9092,235.85,0.1572,64.9161,3404.4336,52.44,0.8428,51.8046,20.9332,4.2829,0.0,58.5554,3.0656,0.0,0.406,14.9937,0.0,0.0,0.0,364.4864176287374,0.0,44.475078288100214,0.0,1620.6896551724137,0.0,0.0,0.0
延安,2011,384.2189,53228.693100000004,138.54,48.1597,9704.9523,201.52,0.1253,167.64720000000003,38749.2681,231.14,0.4363,0.0,0.0,0.0,0.0,114.1844,0.0,0.0,0.2972,21.9409,325.0,14.81,0.0571,77.3517,13641.9523,176.36,0.2013,303.8859,39103.7408,128.68,0.7909,349.4616,34.2997,0.4576,0.0,263.5237,0.21150000000000002,1.7452,4.1793,114.5592,0.0,0.0,0.0,344.6336243619019,4725.360990144396,406.812293144208,0.0,1295.671523939416,0.0,0.0,0.0
延安,2012,292.05989999999997,5918.5232,20.26,0.0,0.0,0.0,0.0,6.866,4995.5232,727.57,0.0235,0.0,0.0,0.0,0.0,274.45309999999995,360.0,1.31,0.9397,3.6908000000000003,458.0,124.09,0.0126,0.0,0.0,0.0,0.0,286.3499,5918.5232,20.67,0.9804,291.2966,0.0,0.7633,0.0,285.3698,0.1037,0.0,2.106,4.4803999999999995,0.0,0.0,0.36794362963425004,1156.369966967235,0.0,370.52266152362586,0.0,282.0987654320988,0.0,0.0,0.0
延安,2013,1135.6446,11196.35,9.86,5.5471,1181.0,212.9,0.0049,6.7719000000000005,6260.75,924.52,0.006,0.0,0.0,0.0,0.0,208.133,0.0,0.0,0.1833,13.9832,1025.0,73.3,0.0123,900.1092999999998,3861.5,4.29,0.7926,235.30910000000003,7285.75,30.96,0.2072,1135.5167999999999,0.0,0.1278,0.0,1115.4868,0.0,1.317,0.0,18.8408,0.0,0.0,0.0,261.9633985818012,4753.796507213364,0.0,0.0,0.0,0.0,0.0,0.0
延安,2014,113.9532,5290.0,46.42,10.7668,0.0,0.0,0.0945,59.5681,0.0,0.0,0.5227,0.0,0.0,0.0,0.0,43.5901,0.0,0.0,0.3825,0.0282,0.0,0.0,0.0002,10.7668,0.0,0.0,0.0945,103.18639999999999,0.0,0.0,0.9055,111.5436,0.0,2.4095999999999997,0.0,102.03439999999999,0.0,0.0,0.0,11.918799999999997,0.0,0.0,0.0,443.8366278484412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
延安,2015,8.3208,5701.4436,685.2,1.9558,0.0,0.0,0.235,0.9758,0.0,0.0,0.1173,0.0,0.0,0.0,0.0,1.8668,0.0,0.0,0.2244,1.4724000000000002,0.0,0.0,0.177,1.9558,0.0,0.0,0.235,4.3149999999999995,0.0,0.0,0.5186,6.9875,0.0,1.3333,0.0,2.05,0.0,0.9758,0.0,5.295,0.0,0.0,15.24078048780488,504.0604343720491,3075.63025210084,0.0,0.0,0.0,0.0,0.0,0.0
延安,2016,48.1291,11896.1049,247.17,0.0,0.0,0.0,0.0,5.022,0.0,0.0,0.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580699999999999,0.0,0.0,0.0952,38.526399999999995,0.0,0.0,0.8005,9.6027,0.0,0.0,0.1995,47.460699999999996,0.0,0.6684,0.0,8.9252,0.3245,0.0,0.0,38.8794,0.0,0.0,0.0,278.7594458762224,0.0,3260.7238828967643,0.0,0.0,0.0,0.0,0.0
延安,2017,118.3576,14294.9778,120.78,0.0,0.0,0.0,0.0,12.7372,0.0,0.0,0.1076,0.0,0.0,0.0,0.0,84.26520000000001,0.0,0.0,0.712,3.0515,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,112.9187,0.0,0.0,0.954,117.7297,0.0,0.6279,0.0,108.0321,0.0186,0.0,0.0,10.3069,0.0,0.0,0.0,1380.628510997487,0.0,3493.4301075268822,0.0,0.0,0.0,0.0,0.0
延安,2018,70.1589,4719.0,67.26,3.3364,990.0000000000001,296.73,0.0476,8.0929,0.0,0.0,0.1154,1.35,0.0,0.0,0.0192,42.7801,89.0,2.08,0.6098,3.3304,400.0,120.11,0.0475,14.53,4230.0,291.12,0.2071,55.628899999999994,489.0,8.79,0.7929,66.8899,3.269,0.0,0.0,54.8959,0.0,0.0,0.0,15.263,0.0,0.0,0.0,309.1790604730394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
延安,2019,6.3705,6560.0,1029.75,0.0,0.0,0.0,0.0,3.0032,0.0,0.0,0.4714,0.0,0.0,0.0,0.0,1.6726999999999999,0.0,0.0,0.2626,1.6945999999999999,0.0,0.0,0.266,0.0,0.0,0.0,0.0,6.3705,0.0,0.0,1.0,5.0962000000000005,0.0,1.2743,0.0,3.7016999999999998,0.0,0.0,0.0,2.6688,0.0,0.0,0.0,2458.0335731414866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
延安,2020,62.167100000000005,21630.0,347.93,0.0,0.0,0.0,0.0,3.6425,0.0,0.0,0.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508100000000001,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,13.5602,0.0,0.0,0.2181,60.9521,0.0,1.2149999999999999,0.0,12.1443,0.0,0.0,0.0,50.022800000000004,0.0,0.0,0.0,432.40282431211364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
延安,2021,33.4849,5135.3578,153.36,0.0,0.0,0.0,0.0,2.911,0.0,0.0,0.0869,0.0,0.0,0.0,0.0,6.3488999999999995,0.0,0.0,0.1896,5.959,0.0,0.0,0.178,11.7714,0.0,0.0,0.3515,17.8044,0.0,0.0,0.5317,32.4569,0.2422,0.7858,0.0,30.2181,0.0566,0.0,0.0,3.2102,0.0,0.0,0.0,1531.0572549996884,0.0,3893.2473498233217,0.0,0.0,0.0,0.0,0.0
延安,2022,47.0174,13908.0,295.81,5.5403,0.0,0.0,0.1178,0.2533,0.0,0.0,0.0054,3.1331,0.0,0.0,0.0666,6.0476,0.0,0.0,0.1286,0.8658,0.0,0.0,0.0184,24.8087,0.0,0.0,0.5276,11.716700000000001,0.0,0.0,0.2492,46.7641,0.0,0.2533,0.0,13.9751,0.0,0.4064,7.0526,25.5833,0.0,0.0,0.0,419.6096672438661,479.82283464566933,0.0,0.0,422.2556220400987,0.0,0.0,0.0
